Total Lakage,Runtime Dynamic,CPI,Energy,EDP,label
0.6504,0.63203,1.464269,1.87782249367,2.7496372649836776,l3_cache=4MB_l2_cache=512kB_decode_width=1_num_fu_intALU=4
0.6504,0.63203,1.464267,1.87781992881,2.7496297536988323,l3_cache=4MB_l2_cache=512kB_decode_width=1_num_fu_intALU=8
0.65044,0.76813,0.951351,1.3495579880699997,1.2839033415083823,l3_cache=4MB_l2_cache=512kB_decode_width=2_num_fu_intALU=16
0.65044,0.76763,0.952357,1.3505088909900003,1.2861665958965638,l3_cache=4MB_l2_cache=512kB_decode_width=2_num_fu_intALU=2
0.65044,0.76849,0.95136,1.3499132448,1.284253464572928,l3_cache=4MB_l2_cache=512kB_decode_width=2_num_fu_intALU=4
0.65044,0.76813,0.951348,1.3495537323599998,1.283895244173221,l3_cache=4MB_l2_cache=512kB_decode_width=2_num_fu_intALU=8
0.65052,0.81252,0.912953,1.33568675712,1.2194192319729753,l3_cache=4MB_l2_cache=512kB_decode_width=4_num_fu_intALU=16
0.65052,0.81216,0.914289,1.33731223452,1.2226898655870562,l3_cache=4MB_l2_cache=512kB_decode_width=4_num_fu_intALU=2
0.65052,0.81312,0.913005,1.3363106381999998,1.2200582942297908,l3_cache=4MB_l2_cache=512kB_decode_width=4_num_fu_intALU=4
0.65052,0.81254,0.912912,1.3356450307199998,1.2193263762846565,l3_cache=4MB_l2_cache=512kB_decode_width=4_num_fu_intALU=8
0.65069,0.94607,0.899336,1.43602375136,1.291467856453097,l3_cache=4MB_l2_cache=512kB_decode_width=8_num_fu_intALU=16
0.65069,0.94543,0.901094,1.43825415528,1.2960021897978762,l3_cache=4MB_l2_cache=512kB_decode_width=8_num_fu_intALU=2
0.65069,0.94668,0.899362,1.43661387794,1.2920359304918743,l3_cache=4MB_l2_cache=512kB_decode_width=8_num_fu_intALU=4
0.65069,0.94608,0.899322,1.4360103899399999,1.2914357359016204,l3_cache=4MB_l2_cache=512kB_decode_width=8_num_fu_intALU=8
0.77159,0.63203,1.464309,2.05533339858,3.0096431935412817,l3_cache=8MB_l2_cache=128kB_decode_width=1_num_fu_intALU=16
0.77159,0.63202,1.464328,2.05534542408,3.009699854152218,l3_cache=8MB_l2_cache=128kB_decode_width=1_num_fu_intALU=2
0.77159,0.63203,1.46431,2.0553348022,3.009647304209482,l3_cache=8MB_l2_cache=128kB_decode_width=1_num_fu_intALU=4
0.77159,0.63203,1.464309,2.05533339858,3.0096431935412817,l3_cache=8MB_l2_cache=128kB_decode_width=1_num_fu_intALU=8
0.77162,0.76812,0.951392,1.46489631808,1.3936906378507674,l3_cache=8MB_l2_cache=128kB_decode_width=2_num_fu_intALU=16
0.77162,0.76763,0.952368,1.465932444,1.3961071498273918,l3_cache=8MB_l2_cache=128kB_decode_width=2_num_fu_intALU=2
